line|fi|normal	7	0 4 5 6 8 16 20 22 29
line|fi|normal	8	0 2 3 6 7 8 10 11 12
line|fi|normal	9	0 1 2 5 6 7 10 11
line|fi|normal	10	0 4 8 11
line|fi|normal	11	0 9
line|fi|normal	12	0 10
line|fi|normal	13	0 5 9 12 15 18 22 25
line|fi|normal	14	0 9 13 17
line|fi|strict	0	0 10
line|fi|strict	1	0 1 8 9
line|fi|strict	2	0 1 3 4
line|fi|strict	3	0 4 11
line|fi|strict	4	0 1 5 6
line|fi|strict	5	0 1 2 3 5 6 7
line|fi|strict	6	0 4 10 13 21
line|fi|strict	7	0 4 5 6 8 16 20 22 29
line|fi|strict	8	0 2 3 6 7 8 12
line|fi|strict	9	0 2 5 7 10 11
line|fi|strict	10	0 4 8 11
line|fi|strict	11	0 9
line|fi|strict	12	0 10
line|fi|strict	13	0 5 9 12 15 18 22 25
line|fi|strict	14	0 9 13 17
line|el|default	0	0 4 10
line|el|default	1	0 1 2 7 8 9
line|el|default	2	0 1 3 4
line|el|default	3	0 4 8 11
line|el|default	4	0 1 4 5 6
line|el|default	5	0 1 2 3 5 6 7
line|el|default	6	0 4 10 13 21
line|el|default	7	0 4 5 6 8 16 20 22 29
line|el|default	8	0 2 3 6 7 8 12
line|el|default	9	0 2 5 7 10 11
line|el|default	10	0 4 8 11
line|el|default	11	0 9
line|el|default	12	0 10
line|el|default	13	0 5 9 12 15 18 22 25
line|el|default	14	0 9 13 17
line|el|loose	0	0 4 10
line|el|loose	1	0 1 2 7 8 9
line|el|loose	2	0 1 2 3 4
line|el|loose	3	0 4 8 11
line|el|loose	4	0 1 4 5 6
line|el|loose	5	0 1 2 3 5 6 7
line|el|loose	6	0 4 10 13 21
line|el|loose	7	0 4 5 6 8 16 20 22 29
line|el|loose	8	0 2 3 6 7 8 10 11 12
line|el|loose	9	0 1 2 3 4 5 6 7 9 10 11
line|el|loose	10	0 4 8 11
line|el|loose	11	0 9
line|el|loose	12	0 10
line|el|loose	13	0 5 9 12 15 18 22 25
line|el|loose	14	0 9 13 17
line|el|normal	0	0 4 10
line|el|normal	1	0 1 2 7 8 9
line|el|normal	2	0 1 2 3 4
line|el|normal	3	0 4 8 11
line|el|normal	4	0 1 4 5 6
line|el|normal	5	0 1 2 3 5 6 7
line|el|normal	6	0 4 10 13 21
line|el|normal	7	0 4 5 6 8 16 20 22 29
line|el|normal	8	0 2 3 6 7 8 10 11 12
line|el|normal	9	0 1 2 5 6 7 10 11
line|el|normal	10	0 4 8 11
line|el|normal	11	0 9
line|el|normal	12	0 10
line|el|normal	13	0 5 9 12 15 18 22 25
line|el|normal	14	0 9 13 17
line|el|strict	0	0 4 10
line|el|strict	1	0 1 2 7 8 9
line|el|strict	2	0 1 3 4
line|el|strict	3	0 4 8 11
line|el|strict	4	0 1 4 5 6
line|el|strict	5	0 1 2 3 5 6 7
line|el|strict	6	0 4 10 13 21
line|el|strict	7	0 4 5 6 8 16 20 22 29
line|el|strict	8	0 2 3 6 7 8 12
line|el|strict	9	0 2 5 7 10 11
line|el|strict	10	0 4 8 11
line|el|strict	11	0 9
line|el|strict	12	0 10
line|el|strict	13	0 5 9 12 15 18 22 25
line|el|strict	14	0 9 13 17
line|tr|default	0	0 4 10
line|tr|default	1	0 1 2 7 8 9
line|tr|default	2	0 1 3 4
line|tr|default	3	0 4 8 11
line|tr|default	4	0 1 4 5 6
line|tr|default	5	0 1 2 3 5 6 7
line|tr|default	6	0 4 10 13 21
line|tr|default	7	0 4 5 6 8 16 20 22 29
line|tr|default	8	0 2 3 6 7 8 12
line|tr|default	9	0 2 5 7 10 11
line|tr|default	10	0 4 8 11
line|tr|default	11	0 9
line|tr|default	12	0 10
line|tr|default	13	0 5 9 12 15 18 22 25
line|tr|default	14	0 9 13 17
line|tr|loose	0	0 4 10
line|tr|loose	1	0 1 2 7 8 9
line|tr|loose	2	0 1 2 3 4
line|tr|loose	3	0 4 8 11
line|tr|loose	4	0 1 4 5 6
line|tr|loose	5	0 1 2 3 5 6 7
line|tr|loose	6	0 4 10 13 21
line|tr|loose	7	0 4 5 6 8 16 20 22 29
line|tr|loose	8	0 2 3 6 7 8 10 11 12
line|tr|loose	9	0 1 2 3 4 5 6 7 9 10 11
line|tr|loose	10	0 4 8 11
line|tr|loose	11	0 9
line|tr|loose	12	0 10
line|tr|loose	13	0 5 9 12 15 18 22 25
line|tr|loose	14	0 9 13 17
line|tr|normal	0	0 4 10
line|tr|normal	1	0 1 2 7 8 9
line|tr|normal	2	0 1 2 3 4
line|tr|normal	3	0 4 8 11
line|tr|normal	4	0 1 4 5 6
line|tr|normal	5	0 1 2 3 5 6 7
line|tr|normal	6	0 4 10 13 21
line|tr|normal	7	0 4 5 6 8 16 20 22 29
line|tr|normal	8	0 2 3 6 7 8 10 11 12
line|tr|normal	9	0 1 2 5 6 7 10 11
line|tr|normal	10	0 4 8 11
line|tr|normal	11	0 9
line|tr|normal	12	0 10
line|tr|normal	13	0 5 9 12 15 18 22 25
line|tr|normal	14	0 9 13 17
line|tr|strict	0	0 4 10
line|tr|strict	1	0 1 2 7 8 9
line|tr|strict	2	0 1 3 4
line|tr|strict	3	0 4 8 11
line|tr|strict	4	0 1 4 5 6
line|tr|strict	5	0 1 2 3 5 6 7
line|tr|strict	6	0 4 10 13 21
line|tr|strict	7	0 4 5 6 8 16 20 22 29
line|tr|strict	8	0 2 3 6 7 8 12
line|tr|strict	9	0 2 5 7 10 11
line|tr|strict	10	0 4 8 11
line|tr|strict	11	0 9
line|tr|strict	12	0 10
line|tr|strict	13	0 5 9 12 15 18 22 25
line|tr|strict	14	0 9 13 17
line|pl|default	0	0 10
line|pl|default	1	0 1 7 8 9
line|pl|default	2	0 1 3 4
line|pl|default	3	0 4 8 11
line|pl|default	4	0 1 4 5 6
line|pl|default	5	0 1 2 3 5 6 7
line|pl|default	6	0 4 10 13 21
line|pl|default	7	0 4 5 6 8 16 20 22 29
line|pl|default	8	0 2 3 6 7 8 12
line|pl|default	9	0 2 5 7 10 11
line|pl|default	10	0 4 8 11
line|pl|default	11	0 9
line|pl|default	12	0 10
line|pl|default	13	0 5 9 12 15 18 22 25
line|pl|default	14	0 9 13 17
line|pl|loose	0	0 10
line|pl|loose	1	0 1 7 8 9
line|pl|loose	2	0 1 2 3 4
line|pl|loose	3	0 4 8 11
line|pl|loose	4	0 1 4 5 6
line|pl|loose	5	0 1 2 3 5 6 7
line|pl|loose	6	0 4 10 13 21
line|pl|loose	7	0 4 5 6 8 16 20 22 29
line|pl|loose	8	0 2 3 6 7 8 10 11 12
line|pl|loose	9	0 1 2 3 4 5 6 7 9 10 11
line|pl|loose	10	0 4 8 11
line|pl|loose	11	0 9
line|pl|loose	12	0 10
line|pl|loose	13	0 5 9 12 15 18 22 25
line|pl|loose	14	0 9 13 17
line|pl|normal	0	0 10
line|pl|normal	1	0 1 7 8 9
line|pl|normal	2	0 1 2 3 4
line|pl|normal	3	0 4 8 11
line|pl|normal	4	0 1 4 5 6
line|pl|normal	5	0 1 2 3 5 6 7
line|pl|normal	6	0 4 10 13 21
line|pl|normal	7	0 4 5 6 8 16 20 22 29
line|pl|normal	8	0 2 3 6 7 8 10 11 12
line|pl|normal	9	0 1 2 5 6 7 10 11
line|pl|normal	10	0 4 8 11
line|pl|normal	11	0 9
line|pl|normal	12	0 10
line|pl|normal	13	0 5 9 12 15 18 22 25
line|pl|normal	14	0 9 13 17
line|pl|strict	0	0 10
line|pl|strict	1	0 1 7 8 9
line|pl|strict	2	0 1 3 4
line|pl|strict	3	0 4 8 11
line|pl|strict	4	0 1 4 5 6
line|pl|strict	5	0 1 2 3 5 6 7
line|pl|strict	6	0 4 10 13 21
line|pl|strict	7	0 4 5 6 8 16 20 22 29
line|pl|strict	8	0 2 3 6 7 8 12
line|pl|strict	9	0 2 5 7 10 11
line|pl|strict	10	0 4 8 11
line|pl|strict	11	0 9
line|pl|strict	12	0 10
line|pl|strict	13	0 5 9 12 15 18 22 25
line|pl|strict	14	0 9 13 17
line|nl|default	0	0 10
line|nl|default	1	0 1 8 9
line|nl|default	2	0 1 3 4
line|nl|default	3	0 4 11
line|nl|default	4	0 1 5 6
line|nl|default	5	0 1 2 3 5 6 7
line|nl|default	6	0 4 10 13 21
line|nl|default	7	0 4 5 6 8 16 20 22 29
line|nl|default	8	0 2 3 6 7 8 12
line|nl|default	9	0 2 5 7 10 11
line|nl|default	10	0 4 8 11
line|nl|default	11	0 9
line|nl|default	12	0 10
line|nl|default	13	0 5 9 12 15 18 22 25
line|nl|default	14	0 9 13 17
line|nl|loose	0	0 10
line|nl|loose	1	0 1 8 9
line|nl|loose	2	0 1 2 3 4
line|nl|loose	3	0 4 11
line|nl|loose	4	0 1 5 6
line|nl|loose	5	0 1 2 3 5 6 7
line|nl|loose	6	0 4 10 13 21
line|nl|loose	7	0 4 5 6 8 16 20 22 29
line|nl|loose	8	0 2 3 6 7 8 10 11 12
line|nl|loose	9	0 1 2 3 4 5 6 7 9 10 11
line|nl|loose	10	0 4 8 11
line|nl|loose	11	0 9
line|nl|loose	12	0 10
line|nl|loose	13	0 5 9 12 15 18 22 25
line|nl|loose	14	0 9 13 17
line|nl|normal	0	0 10
line|nl|normal	1	0 1 8 9
line|nl|normal	2	0 1 2 3 4
line|nl|normal	3	0 4 11
line|nl|normal	4	0 1 5 6
line|nl|normal	5	0 1 2 3 5 6 7
line|nl|normal	6	0 4 10 13 21
line|nl|normal	7	0 4 5 6 8 16 20 22 29
line|nl|normal	8	0 2 3 6 7 8 10 11 12
line|nl|normal	9	0 1 2 5 6 7 10 11
line|nl|normal	10	0 4 8 11
line|nl|normal	11	0 9
line|nl|normal	12	0 10
line|nl|normal	13	0 5 9 12 15 18 22 25
line|nl|normal	14	0 9 13 17
line|nl|strict	0	0 10
line|nl|strict	1	0 1 8 9
line|nl|strict	2	0 1 3 4
line|nl|strict	3	0 4 11
line|nl|strict	4	0 1 5 6
line|nl|strict	5	0 1 2 3 5 6 7
line|nl|strict	6	0 4 10 13 21
line|nl|strict	7	0 4 5 6 8 16 20 22 29
line|nl|strict	8	0 2 3 6 7 8 12
line|nl|strict	9	0 2 5 7 10 11
line|nl|strict	10	0 4 8 11
line|nl|strict	11	0 9
line|nl|strict	12	0 10
line|nl|strict	13	0 5 9 12 15 18 22 25
line|nl|strict	14	0 9 13 17
line|ja|default	0	0 10
line|ja|default	1	0 1 8 9
line|ja|default	2	0 1 2 3 4
line|ja|default	3	0 4 11
line|ja|default	4	0 1 5 6
line|ja|default	5	0 1 2 3 5 6 7
line|ja|default	6	0 4 10 13 21
line|ja|default	7	0 4 5 6 8 16 20 22 29
line|ja|default	8	0 2 3 6 7 8 10 11 12
line|ja|default	9	0 1 2 5 6 7 10 11
line|ja|default	10	0 4 8 11
line|ja|default	11	0 9
line|ja|default	12	0 10
line|ja|default	13	0 5 9 12 15 18 22 25
line|ja|default	14	0 9 13 17
line|ja|loose	0	0 4 10
line|ja|loose	1	0 1 2 7 8 9
line|ja|loose	2	0 1 2 3 4
line|ja|loose	3	0 4 8 11
line|ja|loose	4	0 1 4 5 6
line|ja|loose	5	0 1 2 3 4 5 6 7
line|ja|loose	6	0 4 10 13 21
line|ja|loose	7	0 4 5 6 8 16 20 22 29
line|ja|loose	8	0 2 3 6 7 8 10 11 12
line|ja|loose	9	0 1 2 3 4 5 6 7 9 10 11
line|ja|loose	10	0 4 8 11
line|ja|loose	11	0 9
line|ja|loose	12	0 10
line|ja|loose	13	0 5 9 12 15 18 22 25
line|ja|loose	14	0 9 13 17
line|ja|normal	0	0 4 10
line|ja|normal	1	0 1 2 7 8 9
line|ja|normal	2	0 1 2 3 4
line|ja|normal	3	0 4 8 11
line|ja|normal	4	0 1 4 5 6
line|ja|normal	5	0 1 2 3 4 5 6 7
line|ja|normal	6	0 4 10 13 21
line|ja|normal	7	0 4 5 6 8 16 20 22 29
line|ja|normal	8	0 2 3 6 7 8 10 11 12
line|ja|normal	9	0 1 2 5 6 7 10 11
line|ja|normal	10	0 4 8 11
line|ja|normal	11	0 9
line|ja|normal	12	0 10
line|ja|normal	13	0 5 9 12 15 18 22 25
line|ja|normal	14	0 9 13 17
line|ja|strict	0	0 4 10
line|ja|strict	1	0 1 2 7 8 9
line|ja|strict	2	0 1 3 4
line|ja|strict	3	0 4 8 11
line|ja|strict	4	0 1 4 5 6
line|ja|strict	5	0 1 2 3 5 6 7
line|ja|strict	6	0 4 10 13 21
line|ja|strict	7	0 4 5 6 8 16 20 22 29
line|ja|strict	8	0 2 3 6 7 8 12
line|ja|strict	9	0 2 5 7 10 11
line|ja|strict	10	0 4 8 11
line|ja|strict	11	0 9
line|ja|strict	12	0 10
line|ja|strict	13	0 5 9 12 15 18 22 25
line|ja|strict	14	0 9 13 17
line|ja-JP|default	0	0 10
line|ja-JP|default	1	0 1 8 9
line|ja-JP|default	2	0 1 2 3 4
line|ja-JP|default	3	0 4 11
line|ja-JP|default	4	0 1 5 6
line|ja-JP|default	5	0 1 2 3 5 6 7
line|ja-JP|default	6	0 4 10 13 21
line|ja-JP|default	7	0 4 5 6 8 16 20 22 29
line|ja-JP|default	8	0 2 3 6 7 8 10 11 12
line|ja-JP|default	9	0 1 2 5 6 7 10 11
line|ja-JP|default	10	0 4 8 11
line|ja-JP|default	11	0 9
line|ja-JP|default	12	0 10
line|ja-JP|default	13	0 5 9 12 15 18 22 25
line|ja-JP|default	14	0 9 13 17
line|ja-JP|loose	0	0 4 10
line|ja-JP|loose	1	0 1 2 7 8 9
line|ja-JP|loose	2	0 1 2 3 4
line|ja-JP|loose	3	0 4 8 11
line|ja-JP|loose	4	0 1 4 5 6
line|ja-JP|loose	5	0 1 2 3 4 5 6 7
line|ja-JP|loose	6	0 4 10 13 21
line|ja-JP|loose	7	0 4 5 6 8 16 20 22 29
line|ja-JP|loose	8	0 2 3 6 7 8 10 11 12
line|ja-JP|loose	9	0 1 2 3 4 5 6 7 9 10 11
line|ja-JP|loose	10	0 4 8 11
line|ja-JP|loose	11	0 9
line|ja-JP|loose	12	0 10
line|ja-JP|loose	13	0 5 9 12 15 18 22 25
line|ja-JP|loose	14	0 9 13 17
line|ja-JP|normal	0	0 4 10
line|ja-JP|normal	1	0 1 2 7 8 9
line|ja-JP|normal	2	0 1 2 3 4
line|ja-JP|normal	3	0 4 8 11
line|ja-JP|normal	4	0 1 4 5 6
line|ja-JP|normal	5	0 1 2 3 4 5 6 7
line|ja-JP|normal	6	0 4 10 13 21
line|ja-JP|normal	7	0 4 5 6 8 16 20 22 29
line|ja-JP|normal	8	0 2 3 6 7 8 10 11 12
line|ja-JP|normal	9	0 1 2 5 6 7 10 11
line|ja-JP|normal	10	0 4 8 11
line|ja-JP|normal	11	0 9
line|ja-JP|normal	12	0 10
line|ja-JP|normal	13	0 5 9 12 15 18 22 25
line|ja-JP|normal	14	0 9 13 17
line|ja-JP|strict	0	0 4 10
line|ja-JP|strict	1	0 1 2 7 8 9
line|ja-JP|strict	2	0 1 3 4
line|ja-JP|strict	3	0 4 8 11
line|ja-JP|strict	4	0 1 4 5 6
line|ja-JP|strict	5	0 1 2 3 5 6 7
line|ja-JP|strict	6	0 4 10 13 21
line|ja-JP|strict	7	0 4 5 6 8 16 20 22 29
line|ja-JP|strict	8	0 2 3 6 7 8 12
line|ja-JP|strict	9	0 2 5 7 10 11
line|ja-JP|strict	10	0 4 8 11
line|ja-JP|strict	11	0 9
line|ja-JP|strict	12	0 10
line|ja-JP|strict	13	0 5 9 12 15 18 22 25
line|ja-JP|strict	14	0 9 13 17
line|ko|default	0	0 4 10
line|ko|default	1	0 1 2 7 8 9
line|ko|default	2	0 1 2 3 4
line|ko|default	3	0 4 8 11
line|ko|default	4	0 1 4 5 6
line|ko|default	5	0 1 2 3 5 6 7
line|ko|default	6	0 4 10 13 21
line|ko|default	7	0 4 5 6 8 16 20 22 29
line|ko|default	8	0 2 3 6 7 8 10 11 12
line|ko|default	9	0 1 2 5 6 7 10 11
line|ko|default	10	0 4 8 11
line|ko|default	11	0 9
line|ko|default	12	0 10
line|ko|default	13	0 5 9 12 15 18 22 25
line|ko|default	14	0 9 13 17
line|ko|loose	0	0 4 10
line|ko|loose	1	0 1 2 7 8 9
line|ko|loose	2	0 1 2 3 4
line|ko|loose	3	0 4 8 11
line|ko|loose	4	0 1 4 5 6
line|ko|loose	5	0 1 2 3 4 5 6 7
line|ko|loose	6	0 4 10 13 21
line|ko|loose	7	0 4 5 6 8 16 20 22 29
line|ko|loose	8	0 2 3 6 7 8 10 11 12
line|ko|loose	9	0 1 2 3 4 5 6 7 9 10 11
line|ko|loose	10	0 4 8 11
line|ko|loose	11	0 9
line|ko|loose	12	0 10
line|ko|loose	13	0 5 9 12 15 18 22 25
line|ko|loose	14	0 9 13 17
line|ko|normal	0	0 4 10
line|ko|normal	1	0 1 2 7 8 9
line|ko|normal	2	0 1 2 3 4
line|ko|normal	3	0 4 8 11
line|ko|normal	4	0 1 4 5 6
line|ko|normal	5	0 1 2 3 4 5 6 7
line|ko|normal	6	0 4 10 13 21
line|ko|normal	7	0 4 5 6 8 16 20 22 29
line|ko|normal	8	0 2 3 6 7 8 10 11 12
line|ko|normal	9	0 1 2 5 6 7 10 11
line|ko|normal	10	0 4 8 11
line|ko|normal	11	0 9
line|ko|normal	12	0 10
line|ko|normal	13	0 5 9 12 15 18 22 25
line|ko|normal	14	0 9 13 17
line|ko|strict	0	0 4 10
line|ko|strict	1	0 1 2 7 8 9
line|ko|strict	2	0 1 3 4
line|ko|strict	3	0 4 8 11
line|ko|strict	4	0 1 4 5 6
line|ko|strict	5	0 1 2 3 5 6 7
line|ko|strict	6	0 4 10 13 21
line|ko|strict	7	0 4 5 6 8 16 20 22 29
line|ko|strict	8	0 2 3 6 7 8 12
line|ko|strict	9	0 2 5 7 10 11
line|ko|strict	10	0 4 8 11
line|ko|strict	11	0 9
line|ko|strict	12	0 10
line|ko|strict	13	0 5 9 12 15 18 22 25
line|ko|strict	14	0 9 13 17
line|ko-KR|default	0	0 4 10
line|ko-KR|default	1	0 1 2 7 8 9
line|ko-KR|default	2	0 1 2 3 4
line|ko-KR|default	3	0 4 8 11
line|ko-KR|default	4	0 1 4 5 6
line|ko-KR|default	5	0 1 2 3 5 6 7
line|ko-KR|default	6	0 4 10 13 21
line|ko-KR|default	7	0 4 5 6 8 16 20 22 29
line|ko-KR|default	8	0 2 3 6 7 8 10 11 12
line|ko-KR|default	9	0 1 2 5 6 7 10 11
line|ko-KR|default	10	0 4 8 11
line|ko-KR|default	11	0 9
line|ko-KR|default	12	0 10
line|ko-KR|default	13	0 5 9 12 15 18 22 25
line|ko-KR|default	14	0 9 13 17
line|ko-KR|loose	0	0 4 10
line|ko-KR|loose	1	0 1 2 7 8 9
line|ko-KR|loose	2	0 1 2 3 4
line|ko-KR|loose	3	0 4 8 11
line|ko-KR|loose	4	0 1 4 5 6
line|ko-KR|loose	5	0 1 2 3 4 5 6 7
line|ko-KR|loose	6	0 4 10 13 21
line|ko-KR|loose	7	0 4 5 6 8 16 20 22 29
line|ko-KR|loose	8	0 2 3 6 7 8 10 11 12
line|ko-KR|loose	9	0 1 2 3 4 5 6 7 9 10 11
line|ko-KR|loose	10	0 4 8 11
line|ko-KR|loose	11	0 9
line|ko-KR|loose	12	0 10
line|ko-KR|loose	13	0 5 9 12 15 18 22 25
line|ko-KR|loose	14	0 9 13 17
line|ko-KR|normal	0	0 4 10
line|ko-KR|normal	1	0 1 2 7 8 9
line|ko-KR|normal	2	0 1 2 3 4
line|ko-KR|normal	3	0 4 8 11
line|ko-KR|normal	4	0 1 4 5 6
line|ko-KR|normal	5	0 1 2 3 4 5 6 7
line|ko-KR|normal	6	0 4 10 13 21
line|ko-KR|normal	7	0 4 5 6 8 16 20 22 29
line|ko-KR|normal	8	0 2 3 6 7 8 10 11 12
line|ko-KR|normal	9	0 1 2 5 6 7 10 11
line|ko-KR|normal	10	0 4 8 11
line|ko-KR|normal	11	0 9
line|ko-KR|normal	12	0 10
line|ko-KR|normal	13	0 5 9 12 15 18 22 25
line|ko-KR|normal	14	0 9 13 17
line|ko-KR|strict	0	0 4 10
line|ko-KR|strict	1	0 1 2 7 8 9
line|ko-KR|strict	2	0 1 3 4
line|ko-KR|strict	3	0 4 8 11
line|ko-KR|strict	4	0 1 4 5 6
line|ko-KR|strict	5	0 1 2 3 5 6 7
line|ko-KR|strict	6	0 4 10 13 21
line|ko-KR|strict	7	0 4 5 6 8 16 20 22 29
line|ko-KR|strict	8	0 2 3 6 7 8 12
line|ko-KR|strict	9	0 2 5 7 10 11
line|ko-KR|strict	10	0 4 8 11
line|ko-KR|strict	11	0 9
line|ko-KR|strict	12	0 10
line|ko-KR|strict	13	0 5 9 12 15 18 22 25
line|ko-KR|strict	14	0 9 13 17
line|zh|default	0	0 4 10
line|zh|default	1	0 1 2 7 8 9
line|zh|default	2	0 1 3 4
line|zh|default	3	0 4 8 11
line|zh|default	4	0 1 4 5 6
line|zh|default	5	0 1 2 3 5 6 7
line|zh|default	6	0 4 10 13 21
line|zh|default	7	0 4 5 6 8 16 20 22 29
line|zh|default	8	0 2 3 6 7 8 12
line|zh|default	9	0 2 5 7 10 11
line|zh|default	10	0 4 8 11
line|zh|default	11	0 9
line|zh|default	12	0 10
line|zh|default	13	0 5 9 12 15 18 22 25
line|zh|default	14	0 9 13 17
line|zh|loose	0	0 4 10
line|zh|loose	1	0 1 2 7 8 9
line|zh|loose	2	0 1 2 3 4
line|zh|loose	3	0 4 8 11
line|zh|loose	4	0 1 4 5 6
line|zh|loose	5	0 1 2 3 4 5 6 7
line|zh|loose	6	0 4 10 13 21
line|zh|loose	7	0 4 5 6 8 16 20 22 29
line|zh|loose	8	0 2 3 6 7 8 10 11 12
line|zh|loose	9	0 1 2 3 4 5 6 7 9 10 11
line|zh|loose	10	0 4 8 11
line|zh|loose	11	0 9
line|zh|loose	12	0 10
line|zh|loose	13	0 5 9 12 15 18 22 25
line|zh|loose	14	0 9 13 17
line|zh|normal	0	0 4 10
line|zh|normal	1	0 1 2 7 8 9
line|zh|normal	2	0 1 2 3 4
line|zh|normal	3	0 4 8 11
line|zh|normal	4	0 1 4 5 6
line|zh|normal	5	0 1 2 3 4 5 6 7
line|zh|normal	6	0 4 10 13 21
line|zh|normal	7	0 4 5 6 8 16 20 22 29
line|zh|normal	8	0 2 3 6 7 8 10 11 12
line|zh|normal	9	0 1 2 5 6 7 10 11
line|zh|normal	10	0 4 8 11
line|zh|normal	11	0 9
line|zh|normal	12	0 10
line|zh|normal	13	0 5 9 12 15 18 22 25
line|zh|normal	14	0 9 13 17
line|zh|strict	0	0 4 10
line|zh|strict	1	0 1 2 7 8 9
line|zh|strict	2	0 1 3 4
line|zh|strict	3	0 4 8 11
line|zh|strict	4	0 1 4 5 6
line|zh|strict	5	0 1 2 3 5 6 7
line|zh|strict	6	0 4 10 13 21
line|zh|strict	7	0 4 5 6 8 16 20 22 29
line|zh|strict	8	0 2 3 6 7 8 12
line|zh|strict	9	0 2 5 7 10 11
line|zh|strict	10	0 4 8 11
line|zh|strict	11	0 9
line|zh|strict	12	0 10
line|zh|strict	13	0 5 9 12 15 18 22 25
line|zh|strict	14	0 9 13 17
line|zh-hans|default	0	0 4 10
line|zh-hans|default	1	0 1 2 7 8 9
line|zh-hans|default	2	0 1 3 4
line|zh-hans|default	3	0 4 8 11
line|zh-hans|default	4	0 1 4 5 6
line|zh-hans|default	5	0 1 2 3 5 6 7
line|zh-hans|default	6	0 4 10 13 21
line|zh-hans|default	7	0 4 5 6 8 16 20 22 29
line|zh-hans|default	8	0 2 3 6 7 8 12
line|zh-hans|default	9	0 2 5 7 10 11
line|zh-hans|default	10	0 4 8 11
line|zh-hans|default	11	0 9
line|zh-hans|default	12	0 10
line|zh-hans|default	13	0 5 9 12 15 18 22 25
line|zh-hans|default	14	0 9 13 17
line|zh-hans|loose	0	0 4 10
line|zh-hans|loose	1	0 1 2 7 8 9
line|zh-hans|loose	2	0 1 2 3 4
line|zh-hans|loose	3	0 4 8 11
line|zh-hans|loose	4	0 1 4 5 6
line|zh-hans|loose	5	0 1 2 3 4 5 6 7
line|zh-hans|loose	6	0 4 10 13 21
line|zh-hans|loose	7	0 4 5 6 8 16 20 22 29
line|zh-hans|loose	8	0 2 3 6 7 8 10 11 12
line|zh-hans|loose	9	0 1 2 3 4 5 6 7 9 10 11
line|zh-hans|loose	10	0 4 8 11
line|zh-hans|loose	11	0 9
line|zh-hans|loose	12	0 10
line|zh-hans|loose	13	0 5 9 12 15 18 22 25
line|zh-hans|loose	14	0 9 13 17
line|zh-hans|normal	0	0 4 10
line|zh-hans|normal	1	0 1 2 7 8 9
line|zh-hans|normal	2	0 1 2 3 4
line|zh-hans|normal	3	0 4 8 11
line|zh-hans|normal	4	0 1 4 5 6
line|zh-hans|normal	5	0 1 2 3 4 5 6 7
line|zh-hans|normal	6	0 4 10 13 21
line|zh-hans|normal	7	0 4 5 6 8 16 20 22 29
line|zh-hans|normal	8	0 2 3 6 7 8 10 11 12
line|zh-hans|normal	9	0 1 2 5 6 7 10 11
line|zh-hans|normal	10	0 4 8 11
line|zh-hans|normal	11	0 9
line|zh-hans|normal	12	0 10
line|zh-hans|normal	13	0 5 9 12 15 18 22 25
line|zh-hans|normal	14	0 9 13 17
line|zh-hans|strict	0	0 4 10
line|zh-hans|strict	1	0 1 2 7 8 9
line|zh-hans|strict	2	0 1 3 4
line|zh-hans|strict	3	0 4 8 11
line|zh-hans|strict	4	0 1 4 5 6
line|zh-hans|strict	5	0 1 2 3 5 6 7
line|zh-hans|strict	6	0 4 10 13 21
line|zh-hans|strict	7	0 4 5 6 8 16 20 22 29
line|zh-hans|strict	8	0 2 3 6 7 8 12
line|zh-hans|strict	9	0 2 5 7 10 11
line|zh-hans|strict	10	0 4 8 11
line|zh-hans|strict	11	0 9
line|zh-hans|strict	12	0 10
line|zh-hans|strict	13	0 5 9 12 15 18 22 25
line|zh-hans|strict	14	0 9 13 17
line|zh-Hans|default	0	0 4 10
line|zh-Hans|default	1	0 1 2 7 8 9
line|zh-Hans|default	2	0 1 3 4
line|zh-Hans|default	3	0 4 8 11
line|zh-Hans|default	4	0 1 4 5 6
line|zh-Hans|default	5	0 1 2 3 5 6 7
line|zh-Hans|default	6	0 4 10 13 21
line|zh-Hans|default	7	0 4 5 6 8 16 20 22 29
line|zh-Hans|default	8	0 2 3 6 7 8 12
line|zh-Hans|default	9	0 2 5 7 10 11
line|zh-Hans|default	10	0 4 8 11
line|zh-Hans|default	11	0 9
line|zh-Hans|default	12	0 10
line|zh-Hans|default	13	0 5 9 12 15 18 22 25
line|zh-Hans|default	14	0 9 13 17
line|zh-Hans|loose	0	0 4 10
line|zh-Hans|loose	1	0 1 2 7 8 9
line|zh-Hans|loose	2	0 1 2 3 4
line|zh-Hans|loose	3	0 4 8 11
line|zh-Hans|loose	4	0 1 4 5 6
line|zh-Hans|loose	5	0 1 2 3 4 5 6 7
line|zh-Hans|loose	6	0 4 10 13 21
line|zh-Hans|loose	7	0 4 5 6 8 16 20 22 29
line|zh-Hans|loose	8	0 2 3 6 7 8 10 11 12
line|zh-Hans|loose	9	0 1 2 3 4 5 6 7 9 10 11
line|zh-Hans|loose	10	0 4 8 11
line|zh-Hans|loose	11	0 9
line|zh-Hans|loose	12	0 10
line|zh-Hans|loose	13	0 5 9 12 15 18 22 25
line|zh-Hans|loose	14	0 9 13 17
line|zh-Hans|normal	0	0 4 10
line|zh-Hans|normal	1	0 1 2 7 8 9
line|zh-Hans|normal	2	0 1 2 3 4
line|zh-Hans|normal	3	0 4 8 11
line|zh-Hans|normal	4	0 1 4 5 6
line|zh-Hans|normal	5	0 1 2 3 4 5 6 7
